,id,长度,句数,被动,总词数,连副词
6857,1203217832.txt,48212,506,17,25094,817
6858,1209878622.txt,51292,537,13,26031,907
6859,1212689058.txt,16693,186,1,8944,290
6860,63813469.txt,8459,93,0,4595,210
6861,1209419534.txt,16687,189,2,8375,242
6862,1213342851.txt,0,0,0,0,0
6863,1212923633.txt,25265,258,5,11653,386
6864,1212940962.txt,5168,82,3,2740,120
6865,1213049810.txt,5178,59,0,2688,109
6866,1212918514.txt,0,0,0,0,0
6867,1212751904.txt,24045,192,1,11999,428
6868,1202110501.txt,3712,48,4,2018,87
6869,1209740025.txt,15945,170,1,7980,303
6870,1207678099.txt,0,0,0,0,0
6871,1206041635.txt,18980,269,41,9636,311
6872,1203167677.txt,12633,134,2,5756,183
6873,1200882003.txt,9599,101,1,4889,148
6874,60712046.txt,15128,178,5,7374,343
6875,62431588.txt,3397,41,1,1718,84
6876,62422694.txt,14709,124,7,6597,230
6877,1204647813.txt,11888,145,2,5297,183
6878,1206009455.txt,15735,110,5,6714,225
6879,1200698285.txt,9595,88,3,4079,155
6880,60600655.txt,4398,55,0,2359,98
6881,1209805870.txt,11910,93,1,4872,202
6882,1209456568.txt,42019,419,13,20913,763
6883,63676182.txt,51298,600,10,25025,780
6884,1212725108.txt,9336,108,1,4824,212
6885,1203378439.txt,16560,196,7,8960,348
6886,1200762795.txt,8369,92,3,4499,153
6887,1209469240.txt,49587,467,17,24346,616
6888,1209878535.txt,4793,43,1,2551,117
6889,1203300245.txt,27814,287,1,12956,450
6890,62441758.txt,7390,96,2,3739,153
6891,1213104306.txt,37858,302,0,18452,678
6892,1209669447.txt,11087,128,0,6020,253
6893,59254058.txt,6392,54,4,3489,166
6894,1205920796.txt,6018,70,3,2990,128
6895,1206046688.txt,29355,374,7,13963,502
6896,1209486247.txt,8065,89,2,4199,149
6897,1209874405.txt,0,0,0,0,0
6898,1202026897.txt,0,0,0,0,0
6899,1212750891.txt,40295,351,3,20450,645
6900,1210529266.txt,8421,58,2,3226,67
6901,1212730931.txt,48836,579,10,24638,830
6902,1204642161.txt,6619,93,0,3395,140
6903,60640627.txt,27651,281,7,13408,625
6904,1200933718.txt,12901,151,10,6571,258
6905,1212698755.txt,40787,314,0,18379,583
6906,1200934533.txt,7899,85,3,4216,189
6907,1212711237.txt,21648,197,1,10347,351
6908,59171401.txt,6692,86,0,3186,122
6909,1207690363.txt,0,0,0,0,0
6910,60763751.txt,4978,59,0,2559,117
6911,1213000923.txt,12854,114,4,5417,230
6912,1203197558.txt,22299,227,14,9276,311
6913,1205981013.txt,11872,144,6,6235,265
6914,1204702520.txt,9966,139,3,5190,204
6915,1203389376.txt,6846,83,8,3711,143
6916,59050334.txt,22772,266,7,11958,503
6917,1205964856.txt,8940,125,4,4614,199
6918,1202238238.txt,6849,66,1,2793,104
6919,60810942.txt,7628,82,0,3512,167
6920,1214928945.txt,8979,70,2,3647,127
6921,1204511175.txt,6949,89,2,3650,136
6922,1212631285.txt,6595,70,0,3283,146
6923,62109201.txt,30607,249,0,10845,361
6924,1207524803.txt,3853,51,1,2019,98
6925,1212920724.txt,15990,149,0,6805,245
6926,1203247995.txt,34312,405,6,17193,688
6927,1209669695.txt,16737,140,1,6405,281
6928,1205912971.txt,30061,375,11,15429,495
6929,1212752771.txt,0,0,0,0,0
6930,59283550.txt,8161,93,3,4486,185
6931,1205978651.txt,51329,565,5,23504,910
6932,1209417692.txt,12035,154,2,5874,158
6933,1207633710.txt,0,0,0,0,0
6934,1204493146.txt,17416,201,3,9327,401
6935,1207430141.txt,25497,279,2,11790,350
6936,1202063160.txt,4682,59,0,2480,123
6937,1209855109.txt,11233,99,2,5964,268
6938,1200795512.txt,8593,126,1,4636,160
6939,1204676070.txt,12052,94,9,5267,238
6940,1205958289.txt,11827,114,4,5559,242
6941,1207524314.txt,37276,267,2,18627,745
6942,1209487093.txt,89869,0,0,14748,1838
6943,1200736453.txt,7666,94,1,4193,207
6944,1205919719.txt,42425,490,7,20202,595
6945,60775448.txt,7601,87,5,4039,171
6946,1200749414.txt,6834,74,1,3599,141
6947,1206095477.txt,19013,220,2,9701,349
6948,1209475478.txt,22510,135,0,11211,390
6949,1204805391.txt,7625,104,0,4233,158
6950,1209514891.txt,45548,381,4,23418,674
6951,59178728.txt,13543,131,9,6993,275
6952,1209771501.txt,16376,181,9,8411,336
6953,1206400854.txt,73014,822,7,36033,1151
6954,1213168836.txt,6494,59,1,3377,91
6955,1206163774.txt,9302,107,6,4729,225
6956,59236031.txt,9306,128,8,4769,219
6957,57667528.txt,4017,65,0,2187,99
6958,1209813409.txt,17888,172,6,9029,378
6959,63941972.txt,9860,95,0,4807,222
6960,1209667562.txt,26769,228,2,12466,429
6961,1212922830.txt,30597,347,11,15154,579
6962,1210529593.txt,8154,66,0,3235,90
6963,59220654.txt,13685,153,7,7312,330
6964,54057999.txt,730,6,0,333,7
6965,1212729958.txt,61325,573,16,31262,1035
6966,1209787371.txt,3333,34,2,1796,72
6967,1202157209.txt,14925,147,2,7204,258
6968,1202264253.txt,9448,80,1,5085,214
6969,1212684462.txt,8770,84,0,3836,123
6970,1204737148.txt,26769,251,7,11814,372
6971,60902540.txt,0,0,0,0,0
6972,1200881834.txt,20340,226,8,9207,380
6973,1206098865.txt,3323,34,1,1793,70
6974,1204905564.txt,6241,51,1,2768,71
6975,1200753537.txt,6088,69,1,3207,112
6976,1214891846.txt,8140,61,3,3206,75
6977,1209438811.txt,16173,191,1,7682,308
6978,1200770369.txt,27867,423,8,13604,460
6979,1202212828.txt,9636,134,0,4956,174
6980,1206060276.txt,7556,70,0,3312,123
6981,1207610583.txt,22934,251,7,11853,369
6982,1200707166.txt,18027,199,5,9378,376
6983,1200782776.txt,6655,78,0,3497,127
6984,1202110004.txt,12739,97,6,6771,261
6985,1212839781.txt,17631,155,1,8168,316
6986,1207876397.txt,149837,0,0,24531,2346
6987,1207431895.txt,3365,40,0,1818,75
6988,1202180596.txt,14944,175,2,7167,280
6989,50684277.txt,6501,67,5,3576,155
6990,1213171607.txt,5032,54,0,2606,114
6991,62392506.txt,5507,69,0,3027,115
6992,63820939.txt,8239,103,3,4452,158
6993,1200765225.txt,3949,49,3,2078,105
6994,1202236854.txt,4675,49,5,2530,85
6995,1200761345.txt,18153,210,0,9219,338
6996,1209681138.txt,25445,205,6,11040,315
6997,1204520349.txt,26021,269,6,13731,651
6998,1206010958.txt,23067,195,2,9062,329
6999,1207330281.txt,6305,68,1,3397,112
7000,63923587.txt,6269,74,1,3333,126
7001,1206062139.txt,0,0,0,0,0
7002,1212869856.txt,40681,441,6,20994,764
7003,1207690007.txt,6600,76,0,3590,118
7004,1202067778.txt,5637,89,0,2884,115
7005,1212973980.txt,6673,85,0,3569,177
7006,1204795240.txt,63204,626,14,32188,1103
7007,1202195079.txt,10669,133,1,5589,215
7008,59270808.txt,9660,95,1,5083,238
7009,1207436937.txt,31143,380,10,15642,555
7010,1209477282.txt,12966,125,1,6460,292
7011,62365945.txt,5626,79,0,3101,149
7012,1207551843.txt,29021,347,3,14720,535
7013,1207585468.txt,7241,75,1,3579,149
7014,63953859.txt,14600,178,5,8129,440
7015,60651169.txt,7817,74,2,4133,142
7016,1209756270.txt,26050,228,10,11717,298
7017,60774700.txt,17080,222,0,8899,378
7018,1209869226.txt,16353,154,3,8714,273
7019,1212837562.txt,35429,444,8,16942,635
7020,1204827692.txt,10577,91,8,4649,196
7021,1202040785.txt,21009,220,1,8945,333
7022,62296739.txt,12025,149,1,6222,276
7023,50629935.txt,5396,63,1,2733,117
7024,1212565708.txt,2933,34,1,1568,75
7025,1209714035.txt,15740,180,5,7696,288
7026,1203283062.txt,6264,96,0,3179,113
7027,1213026193.txt,33859,340,1,17193,463
7028,63765283.txt,6304,53,0,3215,110
7029,1205992060.txt,3611,43,0,1971,83
7030,60660746.txt,21041,216,8,10390,400
7031,1209833327.txt,29158,326,12,14225,506
7032,1202044954.txt,6091,65,3,2997,119
7033,1213265834.txt,0,0,0,0,0
7034,1213167256.txt,6582,45,0,3049,93
7035,1202203475.txt,7613,107,0,3957,166
7036,1203382858.txt,12956,93,5,6859,218
7037,1202057166.txt,20111,172,3,9286,277
7038,62296673.txt,12758,102,1,5659,238
7039,1209492231.txt,47686,472,8,24130,770
7040,1209819323.txt,16870,134,0,6400,209
7041,1209858633.txt,30723,248,3,12007,379
7042,1212750306.txt,47300,418,18,22425,618
7043,1200909027.txt,0,0,0,0,0
7044,59234723.txt,16625,141,4,7253,291
7045,1213439267.txt,128915,6,0,20619,2244
7046,1209499138.txt,42224,298,14,20911,757
7047,1200932966.txt,20987,201,3,9273,365
7048,63692281.txt,25907,218,7,11938,385
7049,1207672470.txt,12446,111,2,5674,219
7050,1202202366.txt,17699,175,6,7818,264
7051,1212963563.txt,0,0,0,0,0
7052,1204825295.txt,8438,111,2,4301,177
7053,59199147.txt,10506,126,8,5578,212
7054,60922534.txt,13556,101,0,6356,237
7055,1207656709.txt,4144,52,1,2280,93
7056,1200715984.txt,8798,96,2,4541,210
7057,63719653.txt,13854,155,2,7257,281
7058,1207529148.txt,12136,100,0,4866,218
7059,1212685163.txt,0,0,0,0,0
7060,1209857339.txt,17850,164,2,8876,334
7061,1203416880.txt,11842,97,4,5335,162
7062,1202268988.txt,6593,86,1,3556,145
7063,1202226967.txt,24594,242,4,12187,503
7064,1203181405.txt,5144,65,1,2744,116
7065,1204821735.txt,38071,250,5,18994,699
7066,1214042632.txt,22163,157,6,10673,421
7067,1200715672.txt,6256,76,2,3272,152
7068,1213134536.txt,10088,101,4,5260,181
7069,1207418531.txt,58188,603,7,28900,942
7070,1206117061.txt,11878,157,0,6477,275
7071,1200783992.txt,5288,59,7,2851,100
7072,60731276.txt,17304,202,5,9334,459
7073,1204472177.txt,37916,360,4,18170,577
7074,1209666846.txt,17557,128,2,7372,225
7075,1209860911.txt,8280,100,5,4156,139
7076,63688295.txt,11367,205,5,6031,202
7077,1207440978.txt,38773,361,4,18923,666
7078,1204557256.txt,0,0,0,0,0
7079,1209655282.txt,11956,96,4,6134,248
7080,1205955018.txt,7068,69,2,3822,173
7081,1207437040.txt,24865,279,2,12378,344
7082,1200922879.txt,18755,189,0,7610,278
7083,1204828688.txt,7090,77,0,3672,161
7084,60841822.txt,8881,62,2,2873,105
7085,1207649678.txt,7349,93,7,4004,164
7086,59171506.txt,7410,83,2,3956,153
7087,59214896.txt,9568,135,3,5044,196
7088,1200724983.txt,15682,176,1,8088,281
7089,1209876429.txt,9110,112,6,4005,131
7090,63660210.txt,17397,208,8,9218,331
7091,62279373.txt,9381,109,3,5078,230
7092,1206073422.txt,10744,116,8,5043,169
7093,1213144285.txt,14331,139,3,7293,249
7094,61007547.txt,14340,145,3,6818,202
7095,1200839947.txt,18311,158,1,7992,306
7096,63860516.txt,9742,122,3,4763,166
7097,1209690246.txt,12444,116,21,6364,225
7098,1203209603.txt,4538,45,5,2273,76
7099,1213204150.txt,9947,121,0,5050,151
7100,1203665744.txt,24422,224,16,11297,409
7101,60651426.txt,13340,164,4,6383,228
7102,63646843.txt,12717,133,4,6346,258
7103,1207608190.txt,31626,293,5,16361,540
7104,62428369.txt,3607,48,0,1971,91
7105,1208463049.txt,17348,238,0,8496,312
7106,1204625464.txt,19413,158,3,9463,311
7107,62366292.txt,9339,136,12,5187,231
7108,1207606094.txt,25401,353,2,12395,480
7109,60629528.txt,6955,102,2,3694,166
7110,1200722724.txt,7296,84,0,3892,138
7111,1212839915.txt,16148,195,3,8377,341
7112,62438249.txt,5374,56,0,2941,124
7113,1214080703.txt,9601,68,2,4047,132
7114,1213232868.txt,5012,13,0,1324,67
7115,63709884.txt,6542,78,0,3429,110
7116,1202083641.txt,19660,244,3,10494,360
7117,1202477716.txt,46183,436,5,22612,866
7118,62219435.txt,15342,124,1,6808,171
7119,1205925072.txt,35448,344,5,17511,631
7120,1205932967.txt,9297,91,0,4445,189
7121,50177334.txt,7669,90,1,4198,194
7122,1212808409.txt,19192,214,3,9638,352
7123,1206166129.txt,10628,111,2,5806,244
7124,1204587091.txt,8456,73,0,3328,117
7125,63611291.txt,16251,179,8,7849,256
7126,1206165561.txt,17339,135,0,8224,359
7127,1203235661.txt,12744,157,5,6823,291
7128,57803123.txt,14607,111,1,6584,285
7129,1213108560.txt,34568,311,4,17605,671
7130,1204477424.txt,2887,31,1,1472,64
7131,1209385694.txt,30037,338,7,14749,536
7132,63739849.txt,8754,84,0,4743,215
7133,1213171472.txt,23470,218,0,10942,421
7134,1209723092.txt,36994,347,13,16328,511
7135,62288647.txt,11135,112,2,5498,187
7136,1207546488.txt,8464,54,1,3279,69
7137,1209791563.txt,47738,439,4,23250,735
7138,62204708.txt,11867,126,6,6188,269
7139,1200921328.txt,17221,169,7,7523,224
7140,1204517474.txt,4705,73,0,2395,92
7141,1213171110.txt,0,0,0,0,0
7142,1200888404.txt,9641,88,3,4767,179
7143,59329735.txt,12971,117,1,6800,309
7144,1213227625.txt,66209,590,2,33670,1053
7145,1203185101.txt,5619,51,0,2934,121
7146,1204511046.txt,19963,180,2,8983,268
7147,1212626655.txt,37254,401,3,19596,662
7148,1202246558.txt,13249,161,2,7014,277
7149,1209867254.txt,7748,98,0,4108,190
7150,1204807847.txt,7286,99,0,3965,164
7151,1207582706.txt,9159,101,3,4802,213
7152,1213028263.txt,41959,438,8,21318,886
7153,1204555450.txt,16319,183,0,8360,255
7154,1212710856.txt,111947,226,3,26373,905
7155,60890905.txt,0,0,0,0,0
7156,59303701.txt,3051,37,1,1615,72
7157,59362819.txt,4994,57,1,2727,151
7158,1200770436.txt,16086,114,1,6022,197
7159,1202267813.txt,34503,372,6,17015,684
7160,1204559302.txt,26290,294,1,13184,437
7161,1206134363.txt,23631,237,4,9641,324
7162,63917878.txt,3805,47,0,2008,89
7163,1204480517.txt,16016,188,6,7657,247
7164,63794993.txt,4200,30,5,2124,67
7165,62423482.txt,9232,125,1,4883,190
7166,1200785182.txt,17280,105,1,6743,281
7167,63765065.txt,8207,94,0,3898,212
7168,1202066139.txt,17459,187,5,9468,462
7169,1205937451.txt,20067,233,9,10138,349
7170,63697983.txt,11723,126,2,5590,204
7171,1207668785.txt,35050,420,4,17867,776
7172,60818218.txt,5132,65,3,2698,120
7173,1202116018.txt,4127,55,0,2041,92
7174,1204587490.txt,22998,191,3,8480,314
7175,62219403.txt,6864,86,0,3498,150
7176,1203404854.txt,11363,91,10,4655,215
7177,60899270.txt,6222,100,2,3367,170
7178,1204597592.txt,10231,113,3,5527,227
7179,1212911595.txt,6645,74,0,3524,107
7180,1202078602.txt,8825,128,4,4130,157
7181,1206001955.txt,0,0,0,0,0
7182,1212751187.txt,13911,122,1,7206,231
7183,1200974513.txt,7784,95,2,4116,165
7184,63718653.txt,27157,173,3,11740,336
7185,1207436460.txt,56696,453,10,25845,759
7186,1210001768.txt,12198,154,2,6232,149
7187,1204662987.txt,7406,93,1,3996,166
7188,60752151.txt,3607,38,1,1796,71
7189,1207440682.txt,51152,469,12,25685,812
7190,1213108459.txt,0,0,0,0,0
7191,1209847958.txt,5590,61,2,2707,124
7192,1204421910.txt,18271,176,6,6946,283
7193,1200722966.txt,6527,77,0,3507,104
7194,62383795.txt,9893,97,4,5218,167
7195,1206042398.txt,6969,70,2,3585,147
7196,1209668874.txt,19620,204,6,9656,390
7197,1203236926.txt,7187,83,15,3762,164
7198,1204669478.txt,10374,70,0,3745,137
7199,60923205.txt,13074,155,4,6619,266
7200,1206400805.txt,129455,249,0,29780,1686
7201,62273332.txt,6196,47,0,3072,134
7202,1203248049.txt,5176,61,0,2660,98
7203,62215924.txt,5033,61,0,2695,104
7204,1202149171.txt,5261,56,4,2785,108
7205,60712459.txt,5228,58,2,2677,104
7206,59050289.txt,25863,182,1,9486,302
7207,1209478201.txt,11566,136,2,5136,199
7208,1203428159.txt,5168,64,0,2690,113
7209,1204681520.txt,11099,120,3,5899,236
7210,1212940994.txt,34656,150,0,17093,209
7211,1207585982.txt,17961,140,2,7751,275
7212,1203386720.txt,14577,176,6,7511,325
7213,60806089.txt,16518,164,3,7079,318
7214,1212886688.txt,14087,149,1,7300,268
7215,1212940221.txt,8808,115,5,5111,147
7216,1204646398.txt,9290,121,0,5009,230
7217,1207694208.txt,12008,111,0,4882,208
7218,1212670307.txt,40598,272,4,19600,604
7219,62422669.txt,4835,59,0,2589,117
7220,1200726216.txt,32173,389,24,15442,488
7221,62236995.txt,8837,100,1,4268,175
7222,1202078487.txt,25779,265,5,12631,430
7223,62320437.txt,4478,57,3,2455,113
7224,1202113823.txt,10313,114,3,5220,237
7225,1207656131.txt,28845,224,4,14280,396
7226,1213168983.txt,9092,90,2,4900,217
7227,63707502.txt,31913,273,3,14203,558
7228,1200748439.txt,8899,75,1,4755,186
7229,1207385820.txt,7718,91,0,3820,146
7230,1209477466.txt,13531,208,1,7284,300
7231,1212837227.txt,37888,383,14,19100,739
7232,1212731083.txt,28619,274,4,13333,516
7233,1210367164.txt,44288,408,6,21166,584
7234,1209692521.txt,0,0,0,0,0
7235,1209691997.txt,24239,253,2,12304,421
7236,57848495.txt,8910,105,4,4683,184
7237,1205965069.txt,14724,167,3,7495,318
7238,1204517186.txt,11052,139,0,5758,236
7239,1207559805.txt,46208,452,14,22616,612
7240,50549972.txt,13908,146,2,6803,308
7241,60890860.txt,6530,69,1,3520,131
7242,1206021825.txt,18900,173,3,9232,269
7243,59352799.txt,4202,45,0,2257,107
7244,1206168509.txt,0,0,0,0,0
7245,1209464354.txt,39490,403,9,20672,714
7246,59138016.txt,11601,146,2,5934,246
7247,1205967678.txt,11630,125,12,5768,213
7248,1204806494.txt,7403,75,8,4068,154
7249,62262769.txt,45597,590,17,23768,900
7250,1207648514.txt,33754,437,3,17581,618
7251,59278860.txt,4161,72,1,2226,68
7252,57667544.txt,9070,126,1,4797,222
7253,1200748243.txt,7729,87,2,3948,164
7254,1205899809.txt,3655,43,0,1966,82
7255,63886963.txt,3738,50,0,1953,78
7256,63943287.txt,3882,48,1,2112,92
7257,1206010356.txt,8463,99,0,4559,188
7258,1204808324.txt,17765,199,1,9429,294
7259,1200804236.txt,6310,69,0,3372,134
7260,1212765374.txt,29805,338,2,15409,494
7261,1203215537.txt,11833,90,3,5027,153
7262,1203275551.txt,14495,171,3,7606,291
7263,1204808488.txt,44796,500,8,24390,916
7264,1207586210.txt,6193,92,4,3327,147
7265,59305783.txt,8317,93,4,4489,183
7266,62228120.txt,15165,281,7,8099,320
7267,1202113985.txt,9942,126,1,5229,206
7268,57825825.txt,5520,88,1,2937,137
7269,1206118124.txt,12802,165,2,6980,213
7270,1204649846.txt,11288,15,0,875,17
7271,1207647733.txt,16032,114,7,7015,332
7272,1203183684.txt,9843,89,3,4131,151
7273,1207606484.txt,0,0,0,0,0
7274,1212751528.txt,52956,456,10,27012,768
7275,60763536.txt,6733,67,3,3474,125
7276,1207657714.txt,6825,59,0,2925,120
7277,38342043.txt,8646,146,5,4665,238
7278,1207637911.txt,0,0,0,0,0
7279,1213213732.txt,16940,125,1,7004,225
7280,1207457203.txt,14244,153,2,6000,187
7281,60694897.txt,11083,131,1,5628,240
7282,1204553973.txt,3840,46,0,2090,93
7283,60863432.txt,4321,48,0,2179,89
7284,62405167.txt,26986,186,8,11230,349
7285,59364165.txt,1831,20,0,951,48
7286,1213107842.txt,5756,64,2,2907,123
7287,1202068041.txt,11291,148,3,5963,193
7288,1209418417.txt,6903,55,2,3476,121
7289,1207468362.txt,9676,123,1,5229,218
7290,1206448989.txt,8723,71,2,3868,121
7291,62411676.txt,6311,69,2,3373,174
7292,1203154276.txt,0,0,0,0,0
7293,1200876288.txt,30386,322,5,14823,497
7294,1205969711.txt,0,0,0,0,0
7295,1212811388.txt,0,0,0,0,0
7296,1207427662.txt,39584,370,13,19495,584
7297,1200921942.txt,8335,99,3,4314,161
7298,1205947603.txt,6635,72,2,3365,121
7299,1200728719.txt,31766,384,24,15262,487
7300,1207693125.txt,29431,245,3,14454,520
7301,1212979477.txt,34757,326,4,17379,591
7302,1212673437.txt,14562,139,12,7163,257
7303,1204555761.txt,8351,88,0,4491,197
7304,1203335618.txt,11480,138,0,6199,227
7305,59324438.txt,12402,145,1,6325,261
7306,1209877689.txt,6549,55,0,2684,103
7307,60594795.txt,15635,156,5,8246,313
7308,1203416076.txt,5332,67,0,2870,142
7309,1209626467.txt,43728,368,0,21440,812
7310,49999203.txt,17129,240,7,9320,481
7311,1212519661.txt,30279,280,4,14351,440
7312,1207654025.txt,0,0,0,0,0
7313,60706499.txt,12624,118,2,6302,258
7314,1200704939.txt,6021,77,2,3133,137
7315,1213147833.txt,0,0,0,0,0
7316,1207378332.txt,12516,122,3,6291,227
7317,1209764500.txt,9413,77,1,4162,144
7318,1205930673.txt,0,0,0,0,0
7319,59271553.txt,2749,33,0,1471,68
7320,59259230.txt,8115,96,2,4199,213
7321,60731779.txt,35634,429,4,17774,607
7322,63929068.txt,58583,807,13,28220,828
7323,60742318.txt,8973,90,2,4814,204
7324,1209812267.txt,26745,323,12,13804,413
7325,1200027644.txt,12134,127,2,6038,202
7326,62408053.txt,0,0,0,0,0
7327,1209425510.txt,17922,190,1,8359,417
7328,1206076760.txt,24051,263,9,11964,446
7329,1204525833.txt,33660,431,12,17165,647
7330,59120184.txt,8095,97,5,4368,185
7331,1204805731.txt,12218,120,0,5485,234
7332,63797533.txt,13723,83,2,6378,275
7333,62271040.txt,15744,192,7,8323,326
7334,1204826574.txt,7024,69,2,3690,159
7335,1204803996.txt,11115,114,0,5699,204
7336,1213269876.txt,35233,468,4,18887,821
7337,1214447776.txt,21051,172,11,9385,297
7338,1200736109.txt,14273,161,6,6904,211
7339,1213176393.txt,43168,365,12,21665,785
7340,1209495816.txt,18507,153,3,7997,329
7341,59095933.txt,8057,85,0,4117,167
7342,1207500632.txt,6166,60,1,3128,120
7343,1205653076.txt,11091,74,0,4627,155
7344,1203239630.txt,4961,63,0,2534,114
7345,57648785.txt,5115,59,0,2771,129
7346,63894589.txt,8445,68,3,4032,148
7347,59330336.txt,26735,343,3,14117,466
7348,1213258375.txt,11093,119,3,5893,271
7349,1202268188.txt,3188,38,0,1678,82
7350,1203417061.txt,23079,205,2,10986,369
7351,1202241383.txt,0,0,0,0,0
7352,1209792576.txt,26796,187,10,9630,373
7353,1209791049.txt,10600,99,6,4887,168
7354,1213257173.txt,14266,166,0,7333,277
7355,1209775664.txt,2103,31,0,1055,46
7356,1213272563.txt,0,0,0,0,0
7357,51784322.txt,4550,59,2,2441,92
7358,1200803909.txt,4974,66,0,2718,110
7359,1205938414.txt,28794,315,9,14938,596
7360,1209417460.txt,18283,190,3,9125,349
7361,60817426.txt,12905,124,8,6258,241
7362,1209689930.txt,23655,270,3,12153,438
7363,63720089.txt,9953,135,1,5192,261
7364,1206095292.txt,17586,201,1,8374,306
7365,1209806925.txt,5402,62,3,2844,140
7366,1206085620.txt,15547,175,1,7883,312
7367,62273059.txt,4157,52,2,2281,101
7368,1203239360.txt,7639,66,1,3748,117
7369,1205935653.txt,17239,211,7,9066,381
7370,50746309.txt,4397,61,0,2401,115
7371,59171340.txt,7237,67,1,3856,139
7372,1205900503.txt,17048,150,8,7003,211
7373,1204458095.txt,4583,58,2,2394,96
7374,1206109629.txt,10710,118,1,4597,179
7375,1203373666.txt,11933,176,2,5926,218
7376,1209792525.txt,16022,184,2,8428,273
7377,49988650.txt,6729,92,16,3600,158
7378,1212645184.txt,6460,114,0,3429,184
7379,1203227309.txt,5864,83,6,3137,128
7380,1205955169.txt,6740,84,0,3572,145
7381,1202099756.txt,0,0,0,0,0
7382,1207641580.txt,10605,100,1,4924,198
7383,1212534035.txt,28977,336,10,13443,389
